17:35:01.797 febs [main] INFO  org.feichai.FeichaiApplication - Starting FeichaiApplication using Java 18.0.2.1 on gaomugongdeMacBook-Pro-2.local with PID 17089 (/Users/gaomugong/IdeaProjects/java-playground/springboot/voteman/target/classes started by gaomugong in /Users/gaomugong/IdeaProjects/java-playground/springboot/voteman)
17:35:01.798 febs [main] INFO  org.feichai.FeichaiApplication - The following 1 profile is active: "dev"
17:35:02.118 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
17:35:02.118 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
17:35:02.135 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 11 ms. Found 0 Redis repository interfaces.
17:35:02.396 febs [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
17:35:02.401 febs [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
17:35:02.401 febs [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
17:35:02.402 febs [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.73]
17:35:02.450 febs [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
17:35:02.450 febs [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 630 ms
17:35:02.506 febs [main] INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
17:35:02.517 febs [main] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
17:36:11.454 febs [main] INFO  org.feichai.FeichaiApplication - Starting FeichaiApplication using Java 18.0.2.1 on gaomugongdeMacBook-Pro-2.local with PID 17314 (/Users/gaomugong/IdeaProjects/java-playground/springboot/voteman/target/classes started by gaomugong in /Users/gaomugong/IdeaProjects/java-playground/springboot/voteman)
17:36:11.455 febs [main] INFO  org.feichai.FeichaiApplication - The following 1 profile is active: "dev"
17:36:11.736 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
17:36:11.737 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
17:36:11.752 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 11 ms. Found 0 Redis repository interfaces.
17:36:11.988 febs [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
17:36:11.991 febs [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
17:36:11.992 febs [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
17:36:11.992 febs [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.73]
17:36:12.034 febs [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
17:36:12.034 febs [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 543 ms
17:36:12.103 febs [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
17:36:12.348 febs [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
17:36:12.625 febs [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
17:36:13.085 febs [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
17:36:13.093 febs [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
17:36:13.098 febs [main] INFO  org.feichai.FeichaiApplication - Started FeichaiApplication in 1.831 seconds (JVM running for 2.126)
17:36:13.099 febs [main] INFO  org.feichai.FeichaiApplication - start commandline runner
17:36:13.156 febs [main] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
17:36:13.180 febs [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
17:37:03.300 febs [main] INFO  org.feichai.FeichaiApplication - Starting FeichaiApplication using Java 18.0.2.1 on gaomugongdeMacBook-Pro-2.local with PID 17517 (/Users/gaomugong/IdeaProjects/java-playground/springboot/voteman/target/classes started by gaomugong in /Users/gaomugong/IdeaProjects/java-playground/springboot/voteman)
17:37:03.301 febs [main] INFO  org.feichai.FeichaiApplication - The following 1 profile is active: "dev"
17:37:03.589 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
17:37:03.590 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
17:37:03.606 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 11 ms. Found 0 Redis repository interfaces.
17:37:03.845 febs [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
17:37:03.849 febs [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
17:37:03.849 febs [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
17:37:03.849 febs [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.73]
17:37:03.894 febs [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
17:37:03.894 febs [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 560 ms
17:37:03.966 febs [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
17:37:04.219 febs [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
17:37:04.492 febs [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
17:37:04.957 febs [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
17:37:04.964 febs [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
17:37:04.969 febs [main] INFO  org.feichai.FeichaiApplication - Started FeichaiApplication in 1.853 seconds (JVM running for 2.096)
17:37:04.970 febs [main] INFO  org.feichai.FeichaiApplication - start commandline runner
17:37:24.054 febs [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
17:37:26.147 febs [main] INFO  org.feichai.FeichaiApplication - Starting FeichaiApplication using Java 18.0.2.1 on gaomugongdeMacBook-Pro-2.local with PID 17604 (/Users/gaomugong/IdeaProjects/java-playground/springboot/voteman/target/classes started by gaomugong in /Users/gaomugong/IdeaProjects/java-playground/springboot/voteman)
17:37:26.148 febs [main] INFO  org.feichai.FeichaiApplication - The following 1 profile is active: "dev"
17:37:26.467 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
17:37:26.468 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
17:37:26.486 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 12 ms. Found 0 Redis repository interfaces.
17:37:26.736 febs [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
17:37:26.739 febs [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
17:37:26.739 febs [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
17:37:26.739 febs [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.73]
17:37:26.782 febs [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
17:37:26.782 febs [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 614 ms
17:37:26.854 febs [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
17:37:27.099 febs [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
17:37:27.376 febs [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
17:37:27.820 febs [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
17:37:27.827 febs [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
17:37:27.833 febs [main] INFO  org.feichai.FeichaiApplication - Started FeichaiApplication in 1.871 seconds (JVM running for 2.167)
17:37:27.834 febs [main] INFO  org.feichai.FeichaiApplication - start commandline runner
17:37:41.903 febs [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
17:37:43.924 febs [main] INFO  org.feichai.FeichaiApplication - Starting FeichaiApplication using Java 18.0.2.1 on gaomugongdeMacBook-Pro-2.local with PID 17723 (/Users/gaomugong/IdeaProjects/java-playground/springboot/voteman/target/classes started by gaomugong in /Users/gaomugong/IdeaProjects/java-playground/springboot/voteman)
17:37:43.925 febs [main] INFO  org.feichai.FeichaiApplication - The following 1 profile is active: "dev"
17:37:44.210 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
17:37:44.211 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
17:37:44.226 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 11 ms. Found 0 Redis repository interfaces.
17:37:44.463 febs [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
17:37:44.467 febs [main] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
17:37:44.467 febs [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
17:37:44.467 febs [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.73]
17:37:44.508 febs [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
17:37:44.508 febs [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 545 ms
17:37:44.575 febs [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
17:37:44.822 febs [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
17:37:45.094 febs [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
17:37:45.554 febs [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
17:37:45.561 febs [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
17:37:45.566 febs [main] INFO  org.feichai.FeichaiApplication - Started FeichaiApplication in 1.835 seconds (JVM running for 2.126)
17:37:45.567 febs [main] INFO  org.feichai.FeichaiApplication - start commandline runner
17:47:37.613 febs [main] INFO  o.f.s.s.impl.UserServiceImplTest - Starting UserServiceImplTest using Java 18.0.2.1 on gaomugongdeMacBook-Pro-2.local with PID 19908 (started by gaomugong in /Users/gaomugong/IdeaProjects/java-playground/springboot/voteman)
17:47:37.614 febs [main] INFO  o.f.s.s.impl.UserServiceImplTest - The following 1 profile is active: "dev"
17:47:37.949 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
17:47:37.951 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
17:47:37.969 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 12 ms. Found 0 Redis repository interfaces.
17:47:38.240 febs [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
17:47:38.601 febs [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
17:47:39.052 febs [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
17:47:39.641 febs [main] INFO  o.f.s.s.impl.UserServiceImplTest - Started UserServiceImplTest in 2.202 seconds (JVM running for 2.612)
17:47:39.642 febs [main] INFO  org.feichai.FeichaiApplication - start commandline runner
17:47:39.914 febs [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
17:48:03.695 febs [main] INFO  o.f.s.s.impl.UserServiceImplTest - Starting UserServiceImplTest using Java 18.0.2.1 on gaomugongdeMacBook-Pro-2.local with PID 20001 (started by gaomugong in /Users/gaomugong/IdeaProjects/java-playground/springboot/voteman)
17:48:03.696 febs [main] INFO  o.f.s.s.impl.UserServiceImplTest - The following 1 profile is active: "dev"
17:48:04.009 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode
17:48:04.010 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
17:48:04.028 febs [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 11 ms. Found 0 Redis repository interfaces.
17:48:04.296 febs [main] INFO  c.a.d.s.b.a.DruidDataSourceAutoConfigure - Init DruidDataSource
17:48:04.661 febs [main] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} inited
17:48:05.112 febs [main] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
17:48:05.690 febs [main] INFO  o.f.s.s.impl.UserServiceImplTest - Started UserServiceImplTest in 2.165 seconds (JVM running for 2.559)
17:48:05.691 febs [main] INFO  org.feichai.FeichaiApplication - start commandline runner
17:48:05.955 febs [SpringApplicationShutdownHook] INFO  c.alibaba.druid.pool.DruidDataSource - {dataSource-1} closed
